UnderlyingSymbol,UnderlyingPrice,OptionSymbol,DataDate,Last,Delta,Vega,Multiplier,Signal
AAPL,208.49,AAPL190920P00202500,08/30/2019,3.25,-0.3228,17.6617,100,-1
AAPL,208.49,AAPL190920C00205000,08/30/2019,7.7,0.617,18.7813,100,1
AAPL,208.49,AAPL190920P00205000,08/30/2019,4,-0.3848,18.8075,100,1
AAPL,208.49,AAPL190920C00207500,08/30/2019,6.25,0.5492,19.4819,100,1
AAPL,208.49,AAPL190920P00207500,08/30/2019,5.12,-0.4505,19.4801,100,1
AAPL,208.49,AAPL190920C00210000,08/30/2019,4.9,0.4761,19.5962,100,1
AAPL,208.49,AAPL190920P00210000,08/30/2019,6.25,-0.5234,19.5978,100,1
AAPL,208.49,AAPL190920C00212500,08/30/2019,3.65,0.4012,19.0263,100,-1
AAPL,208.49,AAPL190920P00212500,08/30/2019,8,-0.5969,19.0492,100,1
AAPL,208.49,AAPL190920C00215000,08/30/2019,2.72,0.3269,17.7529,100,1
AAPL,208.49,AAPL190920P00215000,08/30/2019,8.95,-0.6709,17.8019,100,-1
AAPL,208.49,AAPL190920C00217500,08/30/2019,1.84,0.2563,15.8447,100,1
AAPL,208.49,AAPL190920P00217500,08/30/2019,11,-0.7483,15.695,100,-1
AAPL,208.49,AAPL190920C00220000,08/30/2019,1.26,0.1901,13.3585,100,1
AAPL,208.49,AAPL190920P00220000,08/30/2019,12.95,-0.7538,15.5103,100,1
AAPL,208.49,AAPL190920C00222500,08/30/2019,0.82,0.1383,10.8603,100,-1
AAPL,208.49,AAPL190920P00222500,08/30/2019,15,-0.863,10.7929,100,1
AAPL,208.49,AAPL190920C00225000,08/30/2019,0.53,0.0984,8.537,100,1
AAPL,208.49,AAPL190920P00225000,08/30/2019,17.5,-0.9055,8.2878,100,-1
AAPL,208.49,AAPL190920C00227500,08/30/2019,0.34,0.0872,7.8032,100,1
AAPL,208.49,AAPL190920P00227500,08/30/2019,20,-0.9346,6.2681,100,-1
AAPL,208.49,AAPL190920C00230000,08/30/2019,0.24,0.0505,5.1156,100,1
AAPL,208.49,AAPL190920P00230000,08/30/2019,21.75,-0.9561,4.5756,100,1
AAPL,208.49,AAPL190920C00235000,08/30/2019,0.11,0.0258,2.9553,100,-1
AAPL,208.49,AAPL190920P00235000,08/30/2019,26.8,-0.9818,2.2026,100,1
AAPL,208.49,AAPL190920C00240000,08/30/2019,0.06,0.0144,1.7941,100,-1
AAPL,208.49,AAPL190920P00240000,08/30/2019,32.1,-0.9932,0.9328,100,-1
AAPL,208.49,AAPL190920C00245000,08/30/2019,0.04,0.0053,0.7508,100,-1
AAPL,208.49,AAPL190920P00245000,08/30/2019,37.12,-0.9977,0.3504,100,1
AAPL,208.49,AAPL190920C00250000,08/30/2019,0.01,0.002,0.3093,100,1
AAPL,208.49,AAPL190920P00250000,08/30/2019,42.08,-0.9993,0.1176,100,-1
AAPL,208.49,AAPL190920C00255000,08/30/2019,0.09,0.0007,0.1169,100,-1
AAPL,208.49,AAPL190920P00255000,08/30/2019,54.15,-0.9998,0.0355,100,-1
AAPL,208.49,AAPL190920C00260000,08/30/2019,0.01,0.0002,0.0408,100,-1
AAPL,208.49,AAPL190920P00260000,08/30/2019,64.05,-1,0.0097,100,1
AAPL,208.49,AAPL190920C00265000,08/30/2019,0.01,0.0001,0.0132,100,1
AAPL,208.49,AAPL190920P00265000,08/30/2019,60.05,-1,0.0024,100,1
AAPL,208.49,AAPL190920C00270000,08/30/2019,0,0,0.004,100,-1
AAPL,208.49,AAPL190920P00270000,08/30/2019,57.3,-1,0.0006,100,1
AAPL,208.49,AAPL190920C00275000,08/30/2019,0,0,0.0011,100,-1
AAPL,208.49,AAPL190920P00275000,08/30/2019,73.6,-1,0.0001,100,1
AAPL,208.49,AAPL190920C00280000,08/30/2019,0,0,0.0003,100,-1
AAPL,208.49,AAPL190920P00280000,08/30/2019,76.25,-1,0,100,1
AAPL,208.49,AAPL190920C00285000,08/30/2019,0,0,0.0001,100,1
AAPL,208.49,AAPL190920P00285000,08/30/2019,0,-1,0,100,-1
AAPL,208.49,AAPL190920C00290000,08/30/2019,0,0,0,100,-1
AAPL,208.49,AAPL190920P00290000,08/30/2019,0,-1,0,100,-1
AAPL,208.49,AAPL190920C00295000,08/30/2019,0,0,0,100,1
AAPL,208.49,AAPL190920P00295000,08/30/2019,0,-1,0,100,1
AAPL,208.49,AAPL190920C00300000,08/30/2019,0,0,0,100,-1
AAPL,208.49,AAPL190920P00300000,08/30/2019,0,-1,0,100,1
AAPL,208.49,AAPL190920C00305000,08/30/2019,0,0,0,100,-1
AAPL,208.49,AAPL190920P00305000,08/30/2019,96.6,-1,0,100,-1
AAPL,208.49,AAPL190927C00140000,08/30/2019,70,1,0.0052,100,1
AAPL,208.49,AAPL190927P00140000,08/30/2019,0.13,-0.0006,0.1245,100,1
AAPL,208.49,AAPL190927C00145000,08/30/2019,0,0.9999,0.0209,100,1
AAPL,208.49,AAPL190927P00145000,08/30/2019,0.12,-0.0051,0.8463,100,-1
AAPL,208.49,AAPL190927C00150000,08/30/2019,61.4,0.9997,0.071,100,-1
AAPL,208.49,AAPL190927P00150000,08/30/2019,0.14,-0.0095,1.4544,100,-1
AAPL,208.49,AAPL190927C00155000,08/30/2019,52.53,0.9989,0.2074,100,-1
AAPL,208.49,AAPL190927P00155000,08/30/2019,0.19,-0.0115,1.716,100,1
AAPL,208.49,AAPL190927C00160000,08/30/2019,46.12,0.997,0.5271,100,-1
AAPL,208.49,AAPL190927P00160000,08/30/2019,0.28,-0.0188,2.626,100,-1
AAPL,208.49,AAPL190927C00165000,08/30/2019,38.45,0.9925,1.1797,100,-1
AAPL,208.49,AAPL190927P00165000,08/30/2019,0.35,-0.0269,3.5507,100,-1
AAPL,208.49,AAPL190927C00167500,08/30/2019,40.8,0.9887,1.6884,100,1
AAPL,208.49,AAPL190927P00167500,08/30/2019,0.68,-0.0324,4.1339,100,1
AAPL,208.49,AAPL190927C00170000,08/30/2019,43.45,0.9835,2.3498,100,-1
AAPL,208.49,AAPL190927P00170000,08/30/2019,0.49,-0.0357,4.4786,100,1
AAPL,208.49,AAPL190927C00172500,08/30/2019,0,0.9763,3.1839,100,-1
AAPL,208.49,AAPL190927P00172500,08/30/2019,0.57,-0.0441,5.3215,100,1
AAPL,208.49,AAPL190927C00175000,08/30/2019,30.96,0.967,4.2045,100,1
AAPL,208.49,AAPL190927P00175000,08/30/2019,0.56,-0.0538,6.2329,100,-1
AAPL,208.49,AAPL190927C00177500,08/30/2019,27.9,0.9549,5.417,100,-1
AAPL,208.49,AAPL190927P00177500,08/30/2019,0.77,-0.064,7.1457,100,-1
AAPL,208.49,AAPL190927C00180000,08/30/2019,29.17,0.9398,6.8156,100,1
AAPL,208.49,AAPL190927P00180000,08/30/2019,0.82,-0.0746,8.0461,100,-1
AAPL,208.49,AAPL190927C00182500,08/30/2019,28.35,0.9212,8.3824,100,-1
AAPL,208.49,AAPL190927P00182500,08/30/2019,1,-0.09,9.2651,100,1
AAPL,208.49,AAPL190927C00185000,08/30/2019,27,0.899,10.0863,100,1
AAPL,208.49,AAPL190927P00185000,08/30/2019,1.17,-0.1065,10.4807,100,1
AAPL,208.49,AAPL190927C00187500,08/30/2019,21.87,0.881,11.3426,100,-1
AAPL,208.49,AAPL190927P00187500,08/30/2019,1.5,-0.1233,11.6298,100,1
AAPL,208.49,AAPL190927C00190000,08/30/2019,19.69,0.8642,12.4347,100,1
AAPL,208.49,AAPL190927P00190000,08/30/2019,1.63,-0.1476,13.1626,100,-1
AAPL,208.49,AAPL190927C00192500,08/30/2019,18.21,0.8281,14.543,100,-1
AAPL,208.49,AAPL190927P00192500,08/30/2019,2.15,-0.1753,14.7253,100,1
AAPL,208.49,AAPL190927C00195000,08/30/2019,16.29,0.7945,16.2354,100,-1
AAPL,208.49,AAPL190927P00195000,08/30/2019,2.38,-0.2089,16.3904,100,-1
AAPL,208.49,AAPL190927C00197500,08/30/2019,13.5,0.7561,17.8903,100,1
AAPL,208.49,AAPL190927P00197500,08/30/2019,2.85,-0.2458,17.9663,100,1
AAPL,208.49,AAPL190927C00200000,08/30/2019,11.6,0.7118,19.4718,100,1
AAPL,208.49,AAPL190927P00200000,08/30/2019,3.54,-0.2891,19.5003,100,-1
AAPL,208.49,AAPL190927C00202500,08/30/2019,9.76,0.6619,20.8592,100,1
AAPL,208.49,AAPL190927P00202500,08/30/2019,4.4,-0.3402,20.9107,100,1
AAPL,208.49,AAPL190927C00205000,08/30/2019,8.2,0.6079,21.9242,100,-1
AAPL,208.49,AAPL190927P00205000,08/30/2019,4.98,-0.3927,21.9322,100,-1
AAPL,208.49,AAPL190927C00207500,08/30/2019,7,0.549,22.589,100,1
AAPL,208.49,AAPL190927P00207500,08/30/2019,6.2,-0.4512,22.591,100,1
AAPL,208.49,AAPL190927C00210000,08/30/2019,5.75,0.4859,22.747,100,-1
AAPL,208.49,AAPL190927P00210000,08/30/2019,6.75,-0.5135,22.7481,100,-1
AAPL,208.49,AAPL190927C00212500,08/30/2019,4.43,0.4209,22.3121,100,1
AAPL,208.49,AAPL190927P00212500,08/30/2019,8.35,-0.5799,22.3029,100,1
AAPL,208.49,AAPL190927C00215000,08/30/2019,3.3,0.3547,21.2351,100,-1
AAPL,208.49,AAPL190927P00215000,08/30/2019,10,-0.6443,21.2565,100,-1
AAPL,208.49,AAPL190927C00217500,08/30/2019,2.58,0.2922,19.5986,100,-1
AAPL,208.49,AAPL190927P00217500,08/30/2019,17.09,-0.7064,19.6423,100,-1
AAPL,208.49,AAPL190927C00220000,08/30/2019,1.78,0.1775,14.8387,100,1
AAPL,208.49,AAPL190927P00220000,08/30/2019,13.3,-0.7258,19.0085,100,-1
AAPL,208.49,AAPL190927C00222500,08/30/2019,1.37,0.1288,11.995,100,-1
AAPL,208.49,AAPL190927P00222500,08/30/2019,0,-0.8204,14.9502,100,1
AAPL,208.49,AAPL190927C00225000,08/30/2019,0.92,0.0907,9.3187,100,-1
AAPL,208.49,AAPL190927P00225000,08/30/2019,20.25,-0.8558,12.9527,100,1
AAPL,208.49,AAPL190927C00227500,08/30/2019,0.67,0.0619,6.9671,100,-1
AAPL,208.49,AAPL190927P00227500,08/30/2019,24.95,-0.8588,12.7751,100,-1
AAPL,208.49,AAPL190927C00230000,08/30/2019,0.47,0.041,5.0194,100,-1
AAPL,208.49,AAPL190927P00230000,08/30/2019,25.35,-0.887,10.9388,100,-1
AAPL,208.49,AAPL190927C00232500,08/30/2019,0.3,0.0264,3.4888,100,1
AAPL,208.49,AAPL190927P00232500,08/30/2019,19.2,-0.91,9.2618,100,1
AAPL,208.49,AAPL190927C00235000,08/30/2019,0.21,0.0165,2.3424,100,-1
AAPL,208.49,AAPL190927P00235000,08/30/2019,29.75,-0.9285,7.7891,100,-1
AAPL,208.49,AAPL190927C00237500,08/30/2019,0.15,0.01,1.5208,100,-1
AAPL,208.49,AAPL190927P00237500,08/30/2019,33.2,-0.9431,6.5185,100,1
AAPL,208.49,AAPL190927C00240000,08/30/2019,0.12,0.0059,0.9559,100,1
AAPL,208.49,AAPL190927P00240000,08/30/2019,0,-0.9567,5.2442,100,1
AAPL,208.49,AAPL190927C00242500,08/30/2019,0,0.0034,0.5823,100,1
AAPL,208.49,AAPL190927P00242500,08/30/2019,0,-0.9674,4.1566,100,1
AAPL,208.49,AAPL190927C00245000,08/30/2019,0.06,0.0019,0.3441,100,1
AAPL,208.49,AAPL190927P00245000,08/30/2019,0,-0.9758,3.2473,100,1
AAPL,208.49,AAPL190927C00247500,08/30/2019,0.07,0.001,0.1974,100,1
AAPL,208.49,AAPL190927P00247500,08/30/2019,0,-0.9822,2.5018,100,1
AAPL,208.49,AAPL190927C00250000,08/30/2019,0.05,0.0005,0.1101,100,1
AAPL,208.49,AAPL190927P00250000,08/30/2019,0,-0.9871,1.9015,100,-1
AAPL,208.49,AAPL191004C00140000,08/30/2019,0,0.9999,0.0177,100,-1
AAPL,208.49,AAPL191004P00140000,08/30/2019,0,-0.0023,0.4542,100,1
AAPL,208.49,AAPL191004C00145000,08/30/2019,0,0.9998,0.0588,100,-1
AAPL,208.49,AAPL191004P00145000,08/30/2019,0.15,-0.0099,1.695,100,-1
AAPL,208.49,AAPL191004C00150000,08/30/2019,56.31,0.9992,0.1696,100,-1
AAPL,208.49,AAPL191004P00150000,08/30/2019,0.18,-0.0125,2.0681,100,1
AAPL,208.49,AAPL191004C00155000,08/30/2019,0,0.9979,0.429,100,1
AAPL,208.49,AAPL191004P00155000,08/30/2019,0.29,-0.0195,3.0301,100,-1
AAPL,208.49,AAPL191004C00160000,08/30/2019,0,0.9948,0.9625,100,-1
AAPL,208.49,AAPL191004P00160000,08/30/2019,0.33,-0.0277,4.07,100,-1
AAPL,208.49,AAPL191004C00165000,08/30/2019,0,0.9884,1.9349,100,1
AAPL,208.49,AAPL191004P00165000,08/30/2019,0.5,-0.035,4.9355,100,-1
AAPL,208.49,AAPL191004C00170000,08/30/2019,0,0.9767,3.5171,100,-1
AAPL,208.49,AAPL191004P00170000,08/30/2019,0.65,-0.0502,6.6123,100,1
AAPL,208.49,AAPL191004C00175000,08/30/2019,0,0.9571,5.8277,100,1
AAPL,208.49,AAPL191004P00175000,08/30/2019,0.84,-0.0646,8.0709,100,-1
AAPL,208.49,AAPL191004C00177500,08/30/2019,33.03,0.9435,7.2624,100,1
AAPL,208.49,AAPL191004P00177500,08/30/2019,1.03,-0.0808,9.5794,100,1
AAPL,208.49,AAPL191004C00180000,08/30/2019,29.75,0.9119,10.2205,100,-1
AAPL,208.49,AAPL191004P00180000,08/30/2019,1.1,-0.0916,10.5222,100,-1
AAPL,208.49,AAPL191004C00182500,08/30/2019,27.85,0.9022,11.037,100,-1
AAPL,208.49,AAPL191004P00182500,08/30/2019,1.38,-0.1041,11.5578,100,1
AAPL,208.49,AAPL191004C00185000,08/30/2019,22.6,0.8833,12.5454,100,-1
AAPL,208.49,AAPL191004P00185000,08/30/2019,1.63,-0.122,12.9412,100,1
AAPL,208.49,AAPL191004C00187500,08/30/2019,20.13,0.8591,14.2918,100,1
AAPL,208.49,AAPL191004P00187500,08/30/2019,1.88,-0.1421,14.3736,100,-1
AAPL,208.49,AAPL191004C00190000,08/30/2019,20.24,0.8343,15.9157,100,1
AAPL,208.49,AAPL191004P00190000,08/30/2019,2.06,-0.1668,15.9831,100,1
AAPL,208.49,AAPL191004C00192500,08/30/2019,16.35,0.8092,17.3975,100,1
AAPL,208.49,AAPL191004P00192500,08/30/2019,2.65,-0.1947,17.6151,100,1
AAPL,208.49,AAPL191004C00195000,08/30/2019,17.32,0.7756,19.1488,100,-1
AAPL,208.49,AAPL191004P00195000,08/30/2019,2.87,-0.2263,19.2381,100,1
AAPL,208.49,AAPL191004C00197500,08/30/2019,14.2,0.7383,20.8112,100,1
AAPL,208.49,AAPL191004P00197500,08/30/2019,3.6,-0.2627,20.8526,100,-1
AAPL,208.49,AAPL191004C00200000,08/30/2019,12.3,0.6974,22.3208,100,-1
AAPL,208.49,AAPL191004P00200000,08/30/2019,4.4,-0.3047,22.3888,100,1
AAPL,208.49,AAPL191004C00202500,08/30/2019,10.7,0.6523,23.6286,100,-1
AAPL,208.49,AAPL191004P00202500,08/30/2019,4.75,-0.3477,23.6267,100,-1
AAPL,208.49,AAPL191004C00205000,08/30/2019,9.3,0.6026,24.6621,100,1
AAPL,208.49,AAPL191004P00205000,08/30/2019,6.2,-0.3975,24.6632,100,-1
AAPL,208.49,AAPL191004C00207500,08/30/2019,7.9,0.5491,25.3166,100,1
AAPL,208.49,AAPL191004P00207500,08/30/2019,6.85,-0.451,25.3168,100,1
AAPL,208.49,AAPL191004C00210000,08/30/2019,6.6,0.4928,25.5057,100,-1
AAPL,208.49,AAPL191004P00210000,08/30/2019,8.05,-0.5063,25.5066,100,-1
AAPL,208.49,AAPL191004C00212500,08/30/2019,5.1,0.4353,25.1731,100,-1
AAPL,208.49,AAPL191004P00212500,08/30/2019,9.72,-0.5648,25.1727,100,-1
AAPL,208.49,AAPL191004C00215000,08/30/2019,4.16,0.379,24.3281,100,1
AAPL,208.49,AAPL191004P00215000,08/30/2019,10.57,-0.6221,24.3048,100,-1
AAPL,208.49,AAPL191004C00217500,08/30/2019,3.23,0.3235,22.9719,100,1
AAPL,208.49,AAPL191004P00217500,08/30/2019,14,-0.6819,22.8083,100,1
AAPL,208.49,AAPL191004C00220000,08/30/2019,2.52,0.2661,20.9867,100,-1
AAPL,208.49,AAPL191004P00220000,08/30/2019,13.9,-0.7345,20.9648,100,-1
AAPL,208.49,AAPL191004C00222500,08/30/2019,1.85,0.2162,18.7434,100,-1
AAPL,208.49,AAPL191004P00222500,08/30/2019,0,-0.7841,18.7281,100,1
AAPL,208.49,AAPL191004C00225000,08/30/2019,1.31,0.1718,16.2908,100,-1
AAPL,208.49,AAPL191004P00225000,08/30/2019,21.11,-0.8284,16.278,100,1
AAPL,208.49,AAPL191004C00227500,08/30/2019,0.96,0.1349,13.875,100,1
AAPL,208.49,AAPL191004P00227500,08/30/2019,0,-0.8605,14.1964,100,1
AAPL,208.49,AAPL191004C00230000,08/30/2019,0.7,0.1051,11.6375,100,-1
AAPL,208.49,AAPL191004P00230000,08/30/2019,0,-0.9022,11.0438,100,1
AAPL,208.49,AAPL191004C00232500,08/30/2019,0.48,0.077,9.2383,100,-1
AAPL,208.49,AAPL191004P00232500,08/30/2019,24.75,-0.923,9.2383,100,-1
AAPL,208.49,AAPL191004C00235000,08/30/2019,0.37,0.0572,7.3387,100,-1
AAPL,208.49,AAPL191004P00235000,08/30/2019,0,-0.942,7.4193,100,1
AAPL,208.49,AAPL191004C00237500,08/30/2019,0.29,0.0424,5.7723,100,1
AAPL,208.49,AAPL191004P00237500,08/30/2019,32.55,-0.957,5.8477,100,-1
AAPL,208.49,AAPL191004C00240000,08/30/2019,0.24,0.027,3.9862,100,-1
AAPL,208.49,AAPL191004P00240000,08/30/2019,0,-0.9685,4.5261,100,1
AAPL,208.49,AAPL191004C00242500,08/30/2019,0.16,0.0236,3.5628,100,-1
AAPL,208.49,AAPL191004P00242500,08/30/2019,0,-0.9773,3.4423,100,1
AAPL,208.49,AAPL191004C00245000,08/30/2019,0.12,0.0167,2.6615,100,1
AAPL,208.49,AAPL191004P00245000,08/30/2019,37.35,-0.9839,2.5739,100,-1
AAPL,208.49,AAPL191004C00247500,08/30/2019,0.13,0.0118,1.9663,100,1
AAPL,208.49,AAPL191004P00247500,08/30/2019,0,-0.9887,1.8932,100,1
AAPL,208.49,AAPL191004C00250000,08/30/2019,0,0.0082,1.43,100,-1
AAPL,208.49,AAPL191004P00250000,08/30/2019,0,-0.9922,1.3705,100,-1
AAPL,208.49,AAPL191004C00255000,08/30/2019,0,0.0038,0.723,100,1
AAPL,208.49,AAPL191004P00255000,08/30/2019,0,-0.9964,0.6861,100,-1
AAPL,208.49,AAPL191004C00260000,08/30/2019,0,0.0017,0.3453,100,-1
AAPL,208.49,AAPL191004P00260000,08/30/2019,0,-0.9984,0.3242,100,1
AAPL,208.49,AAPL191004C00265000,08/30/2019,0,0.0007,0.1563,100,-1
AAPL,208.49,AAPL191004P00265000,08/30/2019,0,-0.9993,0.1451,100,-1
AAPL,208.49,AAPL191004C00270000,08/30/2019,0.04,0.0003,0.0673,100,-1
AAPL,208.49,AAPL191004P00270000,08/30/2019,0,-0.9997,0.0617,100,1
AAPL,208.49,AAPL191004C00275000,08/30/2019,0.03,0.0001,0.0276,100,-1
AAPL,208.49,AAPL191004P00275000,08/30/2019,0,-0.9999,0.025,100,1
AAPL,208.49,AAPL191011C00150000,08/30/2019,0,0.9979,0.4592,100,1
AAPL,208.49,AAPL191011P00150000,08/30/2019,0,-0.0152,2.6894,100,1
AAPL,208.49,AAPL191011C00155000,08/30/2019,0,0.9952,0.979,100,1
AAPL,208.49,AAPL191011P00155000,08/30/2019,0,-0.02,3.398,100,1
AAPL,208.49,AAPL191011C00160000,08/30/2019,0,0.9899,1.8934,100,1
AAPL,208.49,AAPL191011P00160000,08/30/2019,0.42,-0.0326,5.116,100,-1
AAPL,208.49,AAPL191011C00165000,08/30/2019,44.63,0.9803,3.3494,100,-1
AAPL,208.49,AAPL191011P00165000,08/30/2019,0.66,-0.0454,6.697,100,-1
AAPL,208.49,AAPL191011C00170000,08/30/2019,0,0.9647,5.4597,100,-1
AAPL,208.49,AAPL191011P00170000,08/30/2019,0.86,-0.0571,8.0369,100,-1
AAPL,208.49,AAPL191011C00175000,08/30/2019,35.08,0.9409,8.2546,100,1
AAPL,208.49,AAPL191011P00175000,08/30/2019,1.01,-0.0765,10.078,100,1
AAPL,208.49,AAPL191011C00180000,08/30/2019,0,0.9001,12.3004,100,1
AAPL,208.49,AAPL191011P00180000,08/30/2019,1.44,-0.1009,12.3905,100,1
AAPL,208.49,AAPL191011C00182500,08/30/2019,27.34,0.8864,13.5041,100,-1
AAPL,208.49,AAPL191011P00182500,08/30/2019,1.74,-0.1173,13.8079,100,-1
AAPL,208.49,AAPL191011C00185000,08/30/2019,0,0.8668,15.0961,100,-1
AAPL,208.49,AAPL191011P00185000,08/30/2019,2.01,-0.1364,15.3444,100,-1
AAPL,208.49,AAPL191011C00187500,08/30/2019,23.6,0.8433,16.8381,100,-1
AAPL,208.49,AAPL191011P00187500,08/30/2019,2.29,-0.1586,16.9708,100,1
AAPL,208.49,AAPL191011C00190000,08/30/2019,0,0.821,18.3465,100,-1
AAPL,208.49,AAPL191011P00190000,08/30/2019,2.61,-0.1829,18.5945,100,-1
AAPL,208.49,AAPL191011C00192500,08/30/2019,18.73,0.7934,20.029,100,-1
AAPL,208.49,AAPL191011P00192500,08/30/2019,3.03,-0.2134,20.4091,100,-1
AAPL,208.49,AAPL191011C00195000,08/30/2019,0,0.7614,21.7401,100,-1
AAPL,208.49,AAPL191011P00195000,08/30/2019,3.36,-0.2376,21.6921,100,1
AAPL,208.49,AAPL191011C00197500,08/30/2019,15.93,0.7262,23.358,100,-1
AAPL,208.49,AAPL191011P00197500,08/30/2019,0,-0.2771,23.5,100,-1
AAPL,208.49,AAPL191011C00200000,08/30/2019,13,0.6885,24.8043,100,1
AAPL,208.49,AAPL191011P00200000,08/30/2019,4.59,-0.3144,24.904,100,1
AAPL,208.49,AAPL191011C00202500,08/30/2019,11.3,0.645,26.1187,100,1
AAPL,208.49,AAPL191011P00202500,08/30/2019,5.79,-0.3562,26.15,100,1
AAPL,208.49,AAPL191011C00205000,08/30/2019,9.89,0.5987,27.1285,100,-1
AAPL,208.49,AAPL191011P00205000,08/30/2019,6.15,-0.4022,27.1444,100,1
AAPL,208.49,AAPL191011C00207500,08/30/2019,8.15,0.5498,27.7712,100,-1
AAPL,208.49,AAPL191011P00207500,08/30/2019,7.65,-0.4502,27.7713,100,1
AAPL,208.49,AAPL191011C00210000,08/30/2019,7.15,0.4989,27.9896,100,1
AAPL,208.49,AAPL191011P00210000,08/30/2019,8.83,-0.501,27.9897,100,1
AAPL,208.49,AAPL191011C00212500,08/30/2019,5.77,0.4456,27.7291,100,1
AAPL,208.49,AAPL191011P00212500,08/30/2019,9.41,-0.5551,27.7223,100,-1
AAPL,208.49,AAPL191011C00215000,08/30/2019,4.8,0.3923,26.9643,100,-1
AAPL,208.49,AAPL191011P00215000,08/30/2019,10.81,-0.6087,26.9449,100,-1
AAPL,208.49,AAPL191011C00217500,08/30/2019,3.84,0.338,25.65,100,1
AAPL,208.49,AAPL191011P00217500,08/30/2019,0,-0.6591,25.7346,100,1
AAPL,208.49,AAPL191011C00220000,08/30/2019,2.93,0.2907,24.0443,100,1
AAPL,208.49,AAPL191011P00220000,08/30/2019,14.76,-0.7093,24.0443,100,1
AAPL,208.49,AAPL191011C00222500,08/30/2019,2.52,0.2412,21.868,100,1
AAPL,208.49,AAPL191011P00222500,08/30/2019,16.44,-0.7566,21.9782,100,1
AAPL,208.49,AAPL191011C00225000,08/30/2019,1.7,0.1966,19.4391,100,1
AAPL,208.49,AAPL191011P00225000,08/30/2019,18.39,-0.8012,19.5714,100,1
AAPL,208.49,AAPL191011C00227500,08/30/2019,1.46,0.16,17.0718,100,-1
AAPL,208.49,AAPL191011P00227500,08/30/2019,0,-0.8392,17.1243,100,-1
AAPL,208.49,AAPL191011C00230000,08/30/2019,0.97,0.1248,14.4256,100,-1
AAPL,208.49,AAPL191011P00230000,08/30/2019,0,-0.865,15.2314,100,1
AAPL,208.49,AAPL191011C00235000,08/30/2019,0.55,0.0745,9.8808,100,1
AAPL,208.49,AAPL191011P00235000,08/30/2019,0,-0.8834,13.7488,100,1
AAPL,208.49,AAPL191011C00240000,08/30/2019,0.31,0.0424,6.3387,100,1
AAPL,208.49,AAPL191011P00240000,08/30/2019,0,-0.9154,10.8768,100,1
AAPL,208.49,AAPL191011C00245000,08/30/2019,0.18,0.0189,3.2365,100,1
AAPL,208.49,AAPL191011P00245000,08/30/2019,0,-0.937,8.6788,100,-1
AAPL,208.49,AAPL191011C00250000,08/30/2019,0,0.0145,2.588,100,1
AAPL,208.49,AAPL191011P00250000,08/30/2019,0,-0.9583,6.2518,100,1
AAPL,208.49,AAPL191011C00255000,08/30/2019,0,0.0069,1.3583,100,-1
AAPL,208.49,AAPL191011P00255000,08/30/2019,0,-0.9731,4.3584,100,1
AAPL,208.49,AAPL191011C00260000,08/30/2019,0,0.0034,0.723,100,1
AAPL,208.49,AAPL191011P00260000,08/30/2019,0,-0.9831,2.9464,100,-1
AAPL,208.49,AAPL191018C00070000,08/30/2019,135.8,1,0,100,-1
AAPL,208.49,AAPL191018P00070000,08/30/2019,0.03,0,0,100,1
AAPL,208.49,AAPL191018C00075000,08/30/2019,130.96,1,0,100,-1
AAPL,208.49,AAPL191018P00075000,08/30/2019,0,0,0,100,-1
AAPL,208.49,AAPL191018C00080000,08/30/2019,133.8,1,0,100,1
AAPL,208.49,AAPL191018P00080000,08/30/2019,0.01,0,0,100,-1
AAPL,208.49,AAPL191018C00085000,08/30/2019,0,1,0,100,1
AAPL,208.49,AAPL191018P00085000,08/30/2019,0.01,0,0.0001,100,-1
AAPL,208.49,AAPL191018C00090000,08/30/2019,113.11,1,0,100,-1
AAPL,208.49,AAPL191018P00090000,08/30/2019,0,0,0.0004,100,-1
AAPL,208.49,AAPL191018C00095000,08/30/2019,116.8,1,0,100,-1
AAPL,208.49,AAPL191018P00095000,08/30/2019,0.01,0,0.0014,100,1
AAPL,208.49,AAPL191018C00100000,08/30/2019,104.5,1,0,100,-1
AAPL,208.49,AAPL191018P00100000,08/30/2019,0.01,0,0.0048,100,-1
AAPL,208.49,AAPL191018C00105000,08/30/2019,100.15,1,0.0001,100,1
AAPL,208.49,AAPL191018P00105000,08/30/2019,0,0,0.0144,100,1
AAPL,208.49,AAPL191018C00110000,08/30/2019,98.05,1,0.0004,100,1
AAPL,208.49,AAPL191018P00110000,08/30/2019,0.01,-0.0001,0.0383,100,1
AAPL,208.49,AAPL191018C00115000,08/30/2019,89.6,1,0.0017,100,1
AAPL,208.49,AAPL191018P00115000,08/30/2019,0.04,-0.0003,0.0914,100,-1
AAPL,208.49,AAPL191018C00120000,08/30/2019,91.85,1,0.0065,100,1
AAPL,208.49,AAPL191018P00120000,08/30/2019,0.06,-0.0008,0.1986,100,1
AAPL,208.49,AAPL191018C00125000,08/30/2019,80.95,0.9999,0.0211,100,-1
AAPL,208.49,AAPL191018P00125000,08/30/2019,0.07,-0.0016,0.3969,100,1
AAPL,208.49,AAPL191018C00130000,08/30/2019,72.03,0.9998,0.0601,100,1
AAPL,208.49,AAPL191018P00130000,08/30/2019,0.11,-0.0032,0.7353,100,1
AAPL,208.49,AAPL191018C00135000,08/30/2019,73.55,0.9994,0.1524,100,1
